timestamp	iteration	action	url_or_query	result_count	notes
2026-04-18T03:28:17Z	S4	v2-tier2-cfo-logistics-au-p0	https://www.linkedin.com/search/results/people/?keywords=CFO+logistics&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	13	kept=13 dropped=1 total_profiles=22
2026-04-18T03:28:21Z	S4	v2-tier2-cfo-logistics-au-p10	https://www.linkedin.com/search/results/people/?keywords=CFO+logistics&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=22
2026-04-18T03:28:24Z	S4	v2-tier2-cfo-logistics-au-p20	https://www.linkedin.com/search/results/people/?keywords=CFO+logistics&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:28Z	S4	v2-tier2-cfo-freight-au-p0	https://www.linkedin.com/search/results/people/?keywords=CFO+freight&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:31Z	S4	v2-tier2-cfo-freight-au-p10	https://www.linkedin.com/search/results/people/?keywords=CFO+freight&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:35Z	S4	v2-tier2-cfo-freight-au-p20	https://www.linkedin.com/search/results/people/?keywords=CFO+freight&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:38Z	S4	v2-tier2-founder-manufacturing-au-p0	https://www.linkedin.com/search/results/people/?keywords=Founder+manufacturing&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:42Z	S4	v2-tier2-founder-manufacturing-au-p10	https://www.linkedin.com/search/results/people/?keywords=Founder+manufacturing&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:46Z	S4	v2-tier2-founder-manufacturing-au-p20	https://www.linkedin.com/search/results/people/?keywords=Founder+manufacturing&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:49Z	S4	v2-tier3-ceo-retail-group-au-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+%22retail+group%22&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:53Z	S4	v2-tier3-ceo-retail-group-au-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+%22retail+group%22&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:28:57Z	S4	v2-tier3-ceo-retail-group-au-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+%22retail+group%22&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:00Z	S4	v2-tier3-managing-director-retail-au-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+retail&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:04Z	S4	v2-tier3-managing-director-retail-au-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+retail&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:08Z	S4	v2-tier3-managing-director-retail-au-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+retail&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:12Z	S4	v2-tier3-owner-retail-au-p0	https://www.linkedin.com/search/results/people/?keywords=Owner+retail&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:15Z	S4	v2-tier3-owner-retail-au-p10	https://www.linkedin.com/search/results/people/?keywords=Owner+retail&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:19Z	S4	v2-tier3-owner-retail-au-p20	https://www.linkedin.com/search/results/people/?keywords=Owner+retail&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:22Z	S4	v2-tier3-ceo-tour-operator-au-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+%22tour+operator%22&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:26Z	S4	v2-tier3-ceo-tour-operator-au-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+%22tour+operator%22&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:30Z	S4	v2-tier3-ceo-tour-operator-au-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+%22tour+operator%22&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:33Z	S4	v2-tier3-ceo-tour-operator-nz-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+%22tour+operator%22&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:37Z	S4	v2-tier3-ceo-tour-operator-nz-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+%22tour+operator%22&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:41Z	S4	v2-tier3-ceo-tour-operator-nz-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+%22tour+operator%22&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:44Z	S4	v2-tier3-founder-hospitality-au-p0	https://www.linkedin.com/search/results/people/?keywords=Founder+hospitality&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:48Z	S4	v2-tier3-founder-hospitality-au-p10	https://www.linkedin.com/search/results/people/?keywords=Founder+hospitality&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:52Z	S4	v2-tier3-founder-hospitality-au-p20	https://www.linkedin.com/search/results/people/?keywords=Founder+hospitality&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:55Z	S4	v2-tier3-founder-tourism-au-p0	https://www.linkedin.com/search/results/people/?keywords=Founder+tourism&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:29:59Z	S4	v2-tier3-founder-tourism-au-p10	https://www.linkedin.com/search/results/people/?keywords=Founder+tourism&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:30:03Z	S4	v2-tier3-founder-tourism-au-p20	https://www.linkedin.com/search/results/people/?keywords=Founder+tourism&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=1
2026-04-18T03:30:07Z	S4	v2-tier3-ceo-warehousing-au-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+warehousing&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	5	kept=5 dropped=3 total_profiles=25
2026-04-18T03:30:11Z	S4	v2-tier3-ceo-warehousing-au-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+warehousing&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=25
2026-04-18T03:30:15Z	S4	v2-tier3-ceo-warehousing-au-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+warehousing&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=25
2026-04-18T03:30:20Z	S4	v2-tier3-managing-director-warehousing-au-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+warehousing&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	8	kept=8 dropped=0 total_profiles=27
2026-04-18T03:30:24Z	S4	v2-tier3-managing-director-warehousing-au-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+warehousing&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=27
2026-04-18T03:30:28Z	S4	v2-tier3-managing-director-warehousing-au-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+warehousing&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=27
2026-04-18T03:30:32Z	S4	v2-tier3-ceo-transport-au-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+transport&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	14	kept=14 dropped=0 total_profiles=28
2026-04-18T03:30:36Z	S4	v2-tier3-ceo-transport-au-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+transport&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=28
2026-04-18T03:30:40Z	S4	v2-tier3-ceo-transport-au-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+transport&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=28
2026-04-18T03:30:44Z	S4	v2-tier3-cfo-transport-au-p0	https://www.linkedin.com/search/results/people/?keywords=CFO+transport&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	14	kept=14 dropped=0 total_profiles=19
2026-04-18T03:30:48Z	S4	v2-tier3-cfo-transport-au-p10	https://www.linkedin.com/search/results/people/?keywords=CFO+transport&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=19
2026-04-18T03:30:52Z	S4	v2-tier3-cfo-transport-au-p20	https://www.linkedin.com/search/results/people/?keywords=CFO+transport&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=19
2026-04-18T03:30:57Z	S4	v2-tier3-ceo-food-manufacturing-au-p0	https://www.linkedin.com/search/results/people/?keywords=CEO+%22food+manufacturing%22&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	15	kept=15 dropped=1 total_profiles=23
2026-04-18T03:31:01Z	S4	v2-tier3-ceo-food-manufacturing-au-p10	https://www.linkedin.com/search/results/people/?keywords=CEO+%22food+manufacturing%22&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=23
2026-04-18T03:31:05Z	S4	v2-tier3-ceo-food-manufacturing-au-p20	https://www.linkedin.com/search/results/people/?keywords=CEO+%22food+manufacturing%22&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=23
2026-04-18T03:31:10Z	S4	v2-tier3-managing-director-food-manufacturing-au-p0	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+%22food+manufacturing%22&geoUrn=%5B%22101452733%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	13	kept=13 dropped=0 total_profiles=22
2026-04-18T03:31:14Z	S4	v2-tier3-managing-director-food-manufacturing-au-p10	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+%22food+manufacturing%22&geoUrn=%5B%22101452733%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=22
2026-04-18T03:31:18Z	S4	v2-tier3-managing-director-food-manufacturing-au-p20	https://www.linkedin.com/search/results/people/?keywords=Managing+Director+%22food+manufacturing%22&geoUrn=%5B%22101452733%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=22
2026-04-18T03:31:22Z	S4	v2-tier3-owner-manufacturer-nz-p0	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturer&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	10	kept=10 dropped=0 total_profiles=12
2026-04-18T03:31:25Z	S4	v2-tier3-owner-manufacturer-nz-p10	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturer&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=12
2026-04-18T03:31:29Z	S4	v2-tier3-owner-manufacturer-nz-p20	https://www.linkedin.com/search/results/people/?keywords=Owner+manufacturer&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=12
2026-04-18T03:31:33Z	S4	v2-tier3-cfo-retail-nz-p0	https://www.linkedin.com/search/results/people/?keywords=CFO+retail&geoUrn=%5B%22105490917%22%5D&start=0&origin=GLOBAL_SEARCH_HEADER	4	kept=4 dropped=1 total_profiles=17
2026-04-18T03:31:37Z	S4	v2-tier3-cfo-retail-nz-p10	https://www.linkedin.com/search/results/people/?keywords=CFO+retail&geoUrn=%5B%22105490917%22%5D&start=10&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=17
2026-04-18T03:31:41Z	S4	v2-tier3-cfo-retail-nz-p20	https://www.linkedin.com/search/results/people/?keywords=CFO+retail&geoUrn=%5B%22105490917%22%5D&start=20&origin=GLOBAL_SEARCH_HEADER	0	kept=0 dropped=0 total_profiles=17
